Identifier A,Identifier B,Interaction,negative_source,config_probability,degree_a,degree_b,common_neighbor_count,l3_path_count,shortest_path_distance
P40957,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20050,P32917,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
Q08581,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P25638,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07270,P32849,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,P32639,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20967,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P29340,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,P53184,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,P32917,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P11746,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P41921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P39113,Q12154,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17555,P40957,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P07272,Q12154,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,P32917,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P15442,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P26343,P40957,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38748,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P03962,P26343,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32628,P32849,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40485,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20967,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,P32361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P47025,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,P29340,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P36036,P53617,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P07272,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,P40202,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20967,P40963,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P08638,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P61829,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P32504,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28743,P40202,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,P32639,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P53617,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00447,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,P32504,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P08638,P47011,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q02100,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P36036,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P36036,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P04386,P31539,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P20050,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P54861,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,P15442,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P07270,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P15442,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P41921,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P31539,P53184,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P31539,P40151,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41695,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P32628,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P29340,P38853,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P04386,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32628,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P36036,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P17555,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P81449,Q12154,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P32505,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P53617,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32639,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P25638,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P11746,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25638,P32361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P32639,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00927,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q04411,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20050,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P41697,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P40963,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20967,P25367,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P47011,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P61829,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P0C0X0,P38748,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P32917,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P47115,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47115,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P00927,P53184,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
Q04921,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47095,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P31539,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32505,P36036,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P28795,P32917,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28795,P32849,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32639,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,P22804,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P28795,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,P32639,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P54861,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P36036,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P07272,P28743,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,P32639,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,P25367,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04386,P32505,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q12154,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P07272,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P09201,P26343,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25638,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28795,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28743,P40151,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P08964,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P17555,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P29340,P40202,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P07272,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,P20050,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P41697,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P53184,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41921,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47095,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40325,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P00927,P20050,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P40485,P41921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P22804,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32628,P32639,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,P08964,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P27895,P39113,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40957,P41921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00447,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P39113,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17555,P38853,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P47095,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P28743,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P47025,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00927,P11746,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P15442,P22804,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32504,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
Q06708,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P22804,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P15442,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47011,P53617,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P61829,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P36036,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32849,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41695,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P11746,P25367,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P0C0X0,P53617,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32917,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00447,P32849,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,Q12154,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28743,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,P20967,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P04386,P32628,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32505,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32917,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P38853,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47115,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P32505,P40957,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00447,P08964,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20967,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P00927,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P36036,P47011,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47025,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P25367,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32639,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q06675,Q12154,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P32849,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40202,P40325,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41695,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P39007,P41695,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P40582,P48361,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,6.0
P31539,P39996,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,5.0
P08964,P40582,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,5.0
P22804,P24279,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P53971,Q12084,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,6.0
P32389,P32917,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,6.0
P23337,P41695,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P46964,Q12084,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P20967,P39007,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P31111,Q06675,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,5.0
P40957,Q03790,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,6.0
P46946,Q08581,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,4.0
P15442,Q12066,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
Q05568,Q06675,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P31111,P38247,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,5.0
P32389,P40963,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P24279,Q04411,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P40485,Q92331,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,6.0
P38930,Q04411,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P29469,P41697,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,5.0
P41543,Q04921,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P29340,Q12066,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P20967,Q03790,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,5.0
P16649,P17065,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P04387,P46946,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P04821,P22804,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P15873,P81449,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,4.0
P38930,P41921,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,5.0
P04807,P25367,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P38748,Q12033,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P04386,Q05568,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P0C0X0,P39007,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P06778,P54861,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P29469,P32628,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P04386,P23337,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P47115,Q06169,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P17065,P21524,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P04807,P25638,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,4.0
P52917,Q03860,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P09201,P31111,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,5.0
P08964,P15873,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,5.0
P40485,Q06169,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P25367,P31111,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P0C0X0,P25293,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,6.0
P40202,Q12066,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P43605,Q12334,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P39996,P53895,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,6.0
P08964,P52917,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P29469,Q03898,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,4.0
P04821,P81449,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,4.0
P07270,P39007,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P15873,P47011,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P39113,P53971,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P22804,P39007,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P25638,P46954,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,6.0
P22804,Q03790,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P08964,P43605,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,4.0
P41543,Q12154,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P00927,P41543,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P38930,Q3E7C1,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P39996,P81449,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,4.0
P00812,P06778,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,4.0
P14904,P36036,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,5.0
P04807,Q12102,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,5.0
P32505,Q05568,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
Q03790,Q04411,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P15442,Q05568,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P40325,Q03818,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,4.0
P09201,Q05568,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P00927,P30771,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P21524,Q12390,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
Q04003,Q12066,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P32389,P40325,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,5.0
P41543,Q12334,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P31111,P40325,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,4.0
P28795,Q03818,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P17555,P24279,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,4.0
P11746,P23337,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P28743,P36094,0,topology_cl3,0.0029940119760479044,1.0,2.0,1.0,0.0,2.0
P30771,P38748,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P25638,Q92331,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,5.0
P11075,P17555,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,5.0
Q12066,Q12084,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P29340,P29469,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P04821,P41695,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,4.0
P38930,P40151,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,4.0
P07272,P39007,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P32389,P36036,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,6.0
P38748,Q03790,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P00812,P30771,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,5.0
P36094,P54861,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P11746,Q06169,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P21524,P47025,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P30771,P40151,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,6.0
P41921,P52917,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P52917,P54861,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P32389,P39113,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P00927,P16649,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,5.0
P24279,Q03860,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
Q04921,Q05568,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P36036,Q06169,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P04386,P52917,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P00927,P46954,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,6.0
P20050,P53971,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,6.0
P32505,Q06169,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,6.0
P04807,P47115,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,5.0
P11746,P36094,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P15873,P25367,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P38247,Q06169,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,6.0
Q05568,Q12102,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P04807,P08964,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,4.0
P30771,P53895,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,4.0
P07270,P43605,0,topology_cl3,0.0029940119760479044,1.0,2.0,0.0,0.0,-1.0
P24279,P47025,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
P04807,P22804,0,topology_cl3,0.0029940119760479044,2.0,1.0,0.0,0.0,-1.0
