Protein Identifier,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,PSSM_A,PSSM_R,PSSM_N,PSSM_D,PSSM_C,PSSM_Q,PSSM_E,PSSM_G,PSSM_H,PSSM_I,PSSM_L,PSSM_K,PSSM_M,PSSM_F,PSSM_P,PSSM_S,PSSM_T,PSSM_W,PSSM_Y,PSSM_V
Q07540,0.06321839080459771,0.05172413793103448,0.05172413793103448,0.05172413793103448,0.011494252873563218,0.034482758620689655,0.08620689655172414,0.05172413793103448,0.028735632183908046,0.04597701149425287,0.10919540229885058,0.05747126436781609,0.022988505747126436,0.028735632183908046,0.05747126436781609,0.08045977011494253,0.05172413793103448,0.011494252873563218,0.022988505747126436,0.08045977011494253,-0.5344827586206896,-0.9310344827586207,-0.735632183908046,-1.0632183908045978,-1.9137931034482758,-0.5057471264367817,-0.5,-1.6206896551724137,-1.1494252873563218,-1.1436781609195403,-1.0517241379310345,-0.5862068965517241,-0.6494252873563219,-1.6551724137931034,-1.3275862068965518,-0.29310344827586204,-0.47701149425287354,-2.4367816091954024,-1.3563218390804597,-0.8448275862068966
Q08581,0.02192448233861145,0.02679658952496955,0.1218026796589525,0.08404384896467722,0.00243605359317905,0.05237515225334957,0.12911084043848964,0.018270401948842874,0.018270401948842874,0.06577344701583435,0.11084043848964677,0.11814859926918392,0.014616321559074299,0.018270401948842874,0.015834348355663823,0.0828258221680877,0.04506699147381242,0.00243605359317905,0.01705237515225335,0.0341047503045067,-0.8891595615103532,-0.6029232643118149,0.0730816077953715,-0.3386114494518879,-2.289890377588307,-0.025578562728380026,0.18392204628501826,-1.756394640682095,-0.876979293544458,-1.4299634591961023,-1.2777101096224117,-0.001218026796589525,-0.7990255785627284,-1.9086479902557856,-1.561510353227771,-0.057247259439707675,-0.46041412911084045,-2.7527405602923265,-1.51278928136419,-1.190012180267966
Q08601,0.05787037037037037,0.034722222222222224,0.07175925925925926,0.06944444444444445,0.006944444444444444,0.11342592592592593,0.02546296296296296,0.09259259259259259,0.016203703703703703,0.05555555555555555,0.0625,0.037037037037037035,0.037037037037037035,0.02546296296296296,0.07407407407407407,0.06481481481481481,0.04398148148148148,0.004629629629629629,0.06018518518518518,0.046296296296296294,-0.6435185185185185,-0.9768518518518519,-0.4861111111111111,-0.8726851851851852,-2.0578703703703702,-0.2222222222222222,-0.5902777777777778,-1.212962962962963,-1.0092592592592593,-1.4861111111111112,-1.4074074074074074,-0.7060185185185185,-0.7592592592592593,-1.7013888888888888,-1.1666666666666667,-0.25,-0.6296296296296297,-2.337962962962963,-1.1689814814814814,-1.1388888888888888
Q08904,0.07875457875457875,0.05860805860805861,0.045787545787545784,0.04945054945054945,0.023809523809523808,0.045787545787545784,0.04945054945054945,0.038461538461538464,0.040293040293040296,0.06227106227106227,0.10256410256410256,0.04395604395604396,0.01282051282051282,0.02564102564102564,0.056776556776556776,0.07509157509157509,0.06593406593406594,0.016483516483516484,0.029304029304029304,0.07875457875457875,-0.4725274725274725,-0.9798534798534798,-0.8608058608058609,-1.2527472527472527,-1.6611721611721613,-0.608058608058608,-0.7545787545787546,-1.7435897435897436,-1.1080586080586081,-1.0183150183150182,-0.967032967032967,-0.7545787545787546,-0.63003663003663,-1.5695970695970696,-1.3827838827838828,-0.34798534798534797,-0.4010989010989011,-2.32967032967033,-1.2234432234432235,-0.7509157509157509
Q08931,0.09774436090225563,0.03759398496240601,0.09022556390977443,0.03759398496240601,0.0,0.03759398496240601,0.03759398496240601,0.06015037593984962,0.022556390977443608,0.03007518796992481,0.07518796992481203,0.15789473684210525,0.015037593984962405,0.03007518796992481,0.015037593984962405,0.10526315789473684,0.07518796992481203,0.0,0.007518796992481203,0.06766917293233082,-0.2857142857142857,-0.5263157894736842,-0.17293233082706766,-0.9624060150375939,-1.9699248120300752,-0.3233082706766917,-0.39849624060150374,-1.2255639097744362,-1.0902255639097744,-1.4511278195488722,-1.2857142857142858,0.07518796992481203,-0.7819548872180451,-1.8796992481203008,-1.4887218045112782,0.17293233082706766,-0.20300751879699247,-2.6842105263157894,-1.5789473684210527,-1.037593984962406
Q12020,0.03826530612244898,0.05612244897959184,0.07908163265306123,0.06377551020408163,0.007653061224489796,0.03316326530612245,0.08928571428571429,0.03571428571428571,0.02040816326530612,0.0663265306122449,0.08418367346938775,0.09948979591836735,0.02040816326530612,0.03571428571428571,0.025510204081632654,0.07908163265306123,0.07142857142857142,0.01020408163265306,0.02040816326530612,0.06377551020408163,-0.7117346938775511,-0.7066326530612245,-0.3852040816326531,-0.8214285714285714,-2.045918367346939,-0.37244897959183676,-0.29591836734693877,-1.7066326530612246,-1.0637755102040816,-1.2244897959183674,-1.1607142857142858,-0.2755102040816326,-0.7091836734693877,-1.663265306122449,-1.566326530612245,-0.19642857142857142,-0.35459183673469385,-2.4872448979591835,-1.3724489795918366,-0.9540816326530612
Q12033,0.06202723146747353,0.037821482602118005,0.0680786686838124,0.05446293494704992,0.009077155824508321,0.05446293494704992,0.08169440242057488,0.025718608169440244,0.01059001512859304,0.07110438729198185,0.11951588502269289,0.08623298033282904,0.012102874432677761,0.04236006051437216,0.030257186081694403,0.08169440242057488,0.060514372163388806,0.007564296520423601,0.04236006051437216,0.04236006051437216,-0.6217851739788199,-0.8623298033282905,-0.6217851739788199,-1.021180030257186,-1.91981845688351,-0.39334341906202724,-0.443267776096823,-1.8456883509833586,-1.1497730711043872,-1.0711043872919819,-0.9152798789712556,-0.4372163388804841,-0.5960665658093798,-1.4372163388804842,-1.588502269288956,-0.2405446293494705,-0.4296520423600605,-2.361573373676248,-1.1452344931921332,-0.8608169440242057
Q12051,0.03283582089552239,0.03582089552238806,0.08656716417910448,0.05970149253731343,0.0,0.04477611940298507,0.05970149253731343,0.03582089552238806,0.03880597014925373,0.09850746268656717,0.15223880597014924,0.05373134328358209,0.029850746268656716,0.03880597014925373,0.03880597014925373,0.06567164179104477,0.056716417910447764,0.005970149253731343,0.03283582089552239,0.03283582089552239,-0.8477611940298507,-1.0208955223880598,-0.5761194029850746,-1.128358208955224,-2.011940298507463,-0.5940298507462687,-0.7164179104477612,-1.9194029850746268,-1.0059701492537314,-0.8417910447761194,-0.6895522388059702,-0.7492537313432835,-0.43283582089552236,-1.328358208955224,-1.6507462686567165,-0.43283582089552236,-0.5283582089552239,-2.3940298507462687,-1.1074626865671642,-0.7761194029850746
Q12060,0.055327868852459015,0.0430327868852459,0.09836065573770492,0.06147540983606557,0.006147540983606557,0.022540983606557378,0.07377049180327869,0.055327868852459015,0.020491803278688523,0.06762295081967214,0.10860655737704918,0.06762295081967214,0.020491803278688523,0.02663934426229508,0.05327868852459016,0.09631147540983606,0.045081967213114756,0.00819672131147541,0.028688524590163935,0.040983606557377046,-0.6352459016393442,-0.9077868852459017,-0.32991803278688525,-0.8627049180327869,-2.012295081967213,-0.5389344262295082,-0.4979508196721312,-1.471311475409836,-1.0778688524590163,-1.264344262295082,-1.1639344262295082,-0.5286885245901639,-0.764344262295082,-1.6926229508196722,-1.3790983606557377,-0.1290983606557377,-0.48155737704918034,-2.5491803278688523,-1.403688524590164,-1.0532786885245902
Q12066,0.0371900826446281,0.05165289256198347,0.07644628099173553,0.05371900826446281,0.006198347107438017,0.03925619834710744,0.05785123966942149,0.03305785123966942,0.022727272727272728,0.0640495867768595,0.10537190082644628,0.07851239669421488,0.02066115702479339,0.07231404958677685,0.0371900826446281,0.10537190082644628,0.0371900826446281,0.014462809917355372,0.05165289256198347,0.03512396694214876,-0.7975206611570248,-0.8842975206611571,-0.5599173553719008,-1.1012396694214877,-1.9979338842975207,-0.5247933884297521,-0.6322314049586777,-1.7685950413223142,-0.9400826446280992,-1.177685950413223,-1.0144628099173554,-0.5371900826446281,-0.6177685950413223,-1.146694214876033,-1.6570247933884297,-0.2665289256198347,-0.6115702479338843,-2.1322314049586777,-0.8842975206611571,-1.0640495867768596
Q12084,0.05172413793103448,0.04741379310344827,0.09051724137931035,0.09482758620689655,0.008620689655172414,0.03879310344827586,0.06896551724137931,0.04741379310344827,0.017241379310344827,0.11206896551724138,0.09051724137931035,0.06465517241379311,0.02586206896551724,0.021551724137931036,0.021551724137931036,0.05172413793103448,0.04310344827586207,0.004310344827586207,0.04741379310344827,0.05172413793103448,-0.7672413793103449,-0.9655172413793104,-0.45689655172413796,-0.7758620689655172,-1.9870689655172413,-0.5344827586206896,-0.5043103448275862,-1.6982758620689655,-1.0862068965517242,-0.978448275862069,-1.0387931034482758,-0.6422413793103449,-0.6681034482758621,-1.5474137931034482,-1.7025862068965518,-0.3879310344827586,-0.5818965517241379,-2.5258620689655173,-1.2241379310344827,-0.8146551724137931
Q12102,0.046565774155995346,0.03958090803259604,0.06286379511059371,0.06868451688009314,0.011641443538998836,0.024447031431897557,0.0640279394644936,0.047729918509895226,0.013969732246798603,0.08498253783469151,0.09662398137369034,0.09429569266589057,0.012805587892898719,0.02910360884749709,0.04190919674039581,0.09313154831199069,0.06286379511059371,0.010477299185098952,0.027939464493597205,0.06635622817229336,-0.6158323632130385,-0.9778812572759022,-0.6135040745052387,-0.9569266589057043,-1.8835855646100117,-0.6146682188591386,-0.570430733410943,-1.6554132712456344,-1.2782305005820722,-1.0419091967403957,-1.038416763678696,-0.4935972060535506,-0.6926658905704307,-1.6123399301513388,-1.469150174621653,-0.21653084982537835,-0.389988358556461,-2.4877764842840513,-1.378346915017462,-0.8044237485448196
Q12134,0.03292181069958848,0.0411522633744856,0.053497942386831275,0.05761316872427984,0.012345679012345678,0.07818930041152264,0.053497942386831275,0.03292181069958848,0.03292181069958848,0.06172839506172839,0.12757201646090535,0.09465020576131687,0.02880658436213992,0.0411522633744856,0.02880658436213992,0.06584362139917696,0.0411522633744856,0.00411522633744856,0.04526748971193416,0.06584362139917696,-0.7901234567901234,-0.8353909465020576,-0.7366255144032922,-1.1646090534979423,-1.9341563786008231,-0.32098765432098764,-0.5679012345679012,-1.9465020576131686,-0.9917695473251029,-1.0,-0.8106995884773662,-0.43621399176954734,-0.41975308641975306,-1.3662551440329218,-1.654320987654321,-0.448559670781893,-0.6255144032921811,-2.308641975308642,-0.9958847736625515,-0.8024691358024691
Q12154,0.05084745762711865,0.025423728813559324,0.06497175141242938,0.07062146892655367,0.01977401129943503,0.0480225988700565,0.07062146892655367,0.07627118644067797,0.01977401129943503,0.062146892655367235,0.11016949152542373,0.06779661016949153,0.03672316384180791,0.0480225988700565,0.031073446327683617,0.06497175141242938,0.06497175141242938,0.005649717514124294,0.01694915254237288,0.04519774011299435,-0.6412429378531074,-1.0593220338983051,-0.6045197740112994,-0.9322033898305084,-1.8418079096045197,-0.5536723163841808,-0.596045197740113,-1.4689265536723164,-1.2372881355932204,-1.1581920903954803,-1.03954802259887,-0.6694915254237288,-0.6186440677966102,-1.5169491525423728,-1.5988700564971752,-0.2740112994350282,-0.4858757062146893,-2.3983050847457625,-1.38135593220339,-0.923728813559322
Q12159,0.08849557522123894,0.12831858407079647,0.0752212389380531,0.048672566371681415,0.0,0.03982300884955752,0.048672566371681415,0.09292035398230089,0.0,0.035398230088495575,0.06637168141592921,0.09734513274336283,0.022123893805309734,0.022123893805309734,0.06637168141592921,0.061946902654867256,0.02654867256637168,0.0,0.008849557522123894,0.07079646017699115,-0.39823008849557523,-0.2743362831858407,-0.3938053097345133,-0.995575221238938,-2.185840707964602,-0.3008849557522124,-0.4247787610619469,-1.084070796460177,-1.247787610619469,-1.6238938053097345,-1.4646017699115044,-0.07079646017699115,-0.8672566371681416,-2.1238938053097347,-1.1460176991150441,-0.18584070796460178,-0.6061946902654868,-2.7876106194690267,-1.7831858407079646,-1.2168141592920354
Q12191,0.05865102639296188,0.026392961876832845,0.0967741935483871,0.07331378299120235,0.0,0.06451612903225806,0.1495601173020528,0.04398826979472141,0.002932551319648094,0.04105571847507331,0.05571847507331378,0.10850439882697947,0.020527859237536656,0.017595307917888565,0.02346041055718475,0.07331378299120235,0.08797653958944282,0.008797653958944282,0.0,0.0469208211143695,-0.5894428152492669,-0.5630498533724341,0.005865102639296188,-0.2375366568914956,-2.2961876832844577,0.09970674486803519,0.36950146627565983,-1.3958944281524928,-1.0703812316715542,-1.6950146627565983,-1.6041055718475072,0.0469208211143695,-0.9589442815249267,-2.158357771260997,-1.3225806451612903,0.11436950146627566,-0.19648093841642228,-2.7038123167155423,-1.7771260997067448,-1.2258064516129032
Q12230,0.09970674486803519,0.04985337243401759,0.026392961876832845,0.07624633431085044,0.0,0.0469208211143695,0.12023460410557185,0.0469208211143695,0.020527859237536656,0.04398826979472141,0.08504398826979472,0.06158357771260997,0.01466275659824047,0.02346041055718475,0.04985337243401759,0.08211143695014662,0.0469208211143695,0.008797653958944282,0.03225806451612903,0.06451612903225806,-0.375366568914956,-0.8269794721407625,-0.7419354838709677,-0.7126099706744868,-2.0821114369501466,-0.25513196480938416,-0.08797653958944282,-1.5249266862170088,-1.1026392961876832,-1.3577712609970674,-1.2991202346041055,-0.41935483870967744,-0.8328445747800587,-1.780058651026393,-1.2434017595307918,-0.15835777126099707,-0.49560117302052786,-2.498533724340176,-1.3929618768328447,-0.9736070381231672
Q12263,0.042907180385288964,0.06567425569176882,0.05779334500875657,0.049912434325744305,0.0035026269702276708,0.03677758318739054,0.09807355516637478,0.047285464098073555,0.016637478108581436,0.0647985989492119,0.09457092819614711,0.10332749562171628,0.013134851138353765,0.03064798598949212,0.043782837127845885,0.1042031523642732,0.053415061295971976,0.005253940455341506,0.021015761821366025,0.047285464098073555,-0.6120840630472855,-0.6094570928196147,-0.46760070052539404,-0.8686514886164624,-2.1155866900175133,-0.29772329246935203,-0.23029772329246936,-1.596322241681261,-1.0971978984238178,-1.3467600700525395,-1.2075306479859895,-0.16987740805604204,-0.7565674255691769,-1.7714535901926445,-1.3730297723292468,-0.1042031523642732,-0.44395796847635727,-2.5718038528896674,-1.4544658493870404,-1.063922942206655
Q12306,0.0594059405940594,0.0594059405940594,0.0297029702970297,0.0891089108910891,0.0,0.04950495049504951,0.1188118811881188,0.04950495049504951,0.019801980198019802,0.07920792079207921,0.0594059405940594,0.0891089108910891,0.039603960396039604,0.039603960396039604,0.04950495049504951,0.0594059405940594,0.04950495049504951,0.0,0.019801980198019802,0.039603960396039604,-0.6435643564356436,-0.693069306930693,-0.6435643564356436,-0.5841584158415841,-2.227722772277228,-0.19801980198019803,-0.0297029702970297,-1.6336633663366336,-1.0792079207920793,-1.3663366336633664,-1.3366336633663367,-0.26732673267326734,-0.7524752475247525,-1.7524752475247525,-1.2772277227722773,-0.26732673267326734,-0.5841584158415841,-2.603960396039604,-1.4653465346534653,-1.0396039603960396
Q12329,0.04533333333333334,0.048,0.058666666666666666,0.06133333333333333,0.0026666666666666666,0.05333333333333334,0.11466666666666667,0.064,0.032,0.04,0.064,0.06666666666666667,0.010666666666666666,0.024,0.09333333333333334,0.06133333333333333,0.048,0.0,0.064,0.048,-0.728,-0.776,-0.456,-0.6586666666666666,-2.3146666666666667,-0.192,-0.08533333333333333,-1.4533333333333334,-0.7573333333333333,-1.68,-1.6106666666666667,-0.37333333333333335,-1.04,-1.832,-0.928,-0.2693333333333333,-0.6213333333333333,-2.512,-1.1786666666666668,-1.2746666666666666
Q12334,0.04035874439461883,0.05829596412556054,0.06278026905829596,0.11210762331838565,0.004484304932735426,0.004484304932735426,0.1031390134529148,0.04035874439461883,0.03139013452914798,0.08071748878923767,0.06726457399103139,0.14349775784753363,0.017937219730941704,0.004484304932735426,0.02242152466367713,0.08071748878923767,0.04932735426008968,0.008968609865470852,0.026905829596412557,0.04035874439461883,-0.757847533632287,-0.5605381165919282,-0.242152466367713,-0.3721973094170404,-2.2152466367713006,-0.2914798206278027,0.026905829596412557,-1.5874439461883407,-0.9103139013452914,-1.4887892376681615,-1.4753363228699552,0.02242152466367713,-0.9641255605381166,-1.968609865470852,-1.4708520179372198,-0.12556053811659193,-0.5112107623318386,-2.68609865470852,-1.5381165919282511,-1.1973094170403586
